product_id,product_name,price
71663447,product_71663447,11
71663448,product_71663448,115
71663449,product_71663449,109
71663450,product_71663450,73
71663451,product_71663451,8
71663452,product_71663452,13
71663453,product_71663453,46
71663454,product_71663454,75
71663455,product_71663455,54
71663456,product_71663456,19
71663457,product_71663457,131
71663458,product_71663458,146
71663459,product_71663459,9
71663460,product_71663460,131
71663461,product_71663461,18
71663462,product_71663462,141
71663463,product_71663463,50
71663464,product_71663464,20
71663465,product_71663465,24
71663466,product_71663466,12
71663467,product_71663467,58
71663468,product_71663468,25
71663469,product_71663469,100
71663470,product_71663470,149
71663471,product_71663471,126
71663472,product_71663472,60
71663473,product_71663473,147
71663474,product_71663474,41
71663475,product_71663475,130
71663476,product_71663476,146
71663477,product_71663477,104
71663478,product_71663478,36
71663479,product_71663479,123
71663480,product_71663480,98
71663481,product_71663481,17
71663482,product_71663482,16
71663483,product_71663483,125
71663484,product_71663484,1
71663485,product_71663485,114
71663486,product_71663486,95
71663487,product_71663487,114
71663488,product_71663488,117
71663489,product_71663489,6
71663490,product_71663490,82
71663491,product_71663491,96
71663492,product_71663492,138
71663493,product_71663493,6
71663494,product_71663494,21
71663495,product_71663495,124
71663496,product_71663496,57
71663497,product_71663497,75
71663498,product_71663498,130
71663499,product_71663499,128
71663500,product_71663500,116
71663501,product_71663501,1
71663502,product_71663502,100
71663503,product_71663503,129
71663504,product_71663504,28
71663505,product_71663505,110
71663506,product_71663506,109
71663507,product_71663507,84
71663508,product_71663508,144
71663509,product_71663509,7
71663510,product_71663510,41
71663511,product_71663511,146
71663512,product_71663512,46
71663513,product_71663513,18
71663514,product_71663514,101
71663515,product_71663515,82
71663516,product_71663516,71
71663517,product_71663517,70
71663518,product_71663518,43
71663519,product_71663519,126
71663520,product_71663520,90
71663521,product_71663521,100
71663522,product_71663522,109
71663523,product_71663523,73
71663524,product_71663524,73
71663525,product_71663525,83
71663526,product_71663526,16
71663527,product_71663527,15
71663528,product_71663528,103
71663529,product_71663529,76
71663530,product_71663530,136
71663531,product_71663531,147
71663532,product_71663532,35
71663533,product_71663533,8
71663534,product_71663534,80
71663535,product_71663535,125
71663536,product_71663536,67
71663537,product_71663537,74
71663538,product_71663538,39
71663539,product_71663539,130
71663540,product_71663540,97
71663541,product_71663541,96
71663542,product_71663542,95
71663543,product_71663543,74
71663544,product_71663544,81
71663545,product_71663545,81
71663546,product_71663546,46
71663547,product_71663547,134
71663548,product_71663548,101
71663549,product_71663549,143
71663550,product_71663550,38
71663551,product_71663551,19
71663552,product_71663552,79
71663553,product_71663553,16
71663554,product_71663554,135
71663555,product_71663555,27
71663556,product_71663556,86
71663557,product_71663557,2
71663558,product_71663558,2
71663559,product_71663559,47
71663560,product_71663560,126
71663561,product_71663561,55
71663562,product_71663562,54
71663563,product_71663563,122
71663564,product_71663564,47
71663565,product_71663565,22
71663566,product_71663566,87
71663567,product_71663567,85
71663568,product_71663568,44
71663569,product_71663569,78
71663570,product_71663570,37
71663571,product_71663571,27
71663572,product_71663572,101
71663573,product_71663573,85
71663574,product_71663574,131
71663575,product_71663575,121
71663576,product_71663576,88
71663577,product_71663577,94
71663578,product_71663578,19
71663579,product_71663579,119
71663580,product_71663580,50
71663581,product_71663581,63
71663582,product_71663582,149
71663583,product_71663583,21
71663584,product_71663584,126
71663585,product_71663585,11
71663586,product_71663586,57
71663587,product_71663587,121
71663588,product_71663588,70
71663589,product_71663589,114
71663590,product_71663590,136
71663591,product_71663591,20
71663592,product_71663592,131
71663593,product_71663593,22
71663594,product_71663594,25
71663595,product_71663595,149
71663596,product_71663596,57
71663597,product_71663597,5
71663598,product_71663598,121
71663599,product_71663599,86
71663600,product_71663600,94
71663601,product_71663601,98
71663602,product_71663602,93
71663603,product_71663603,149
71663604,product_71663604,123
71663605,product_71663605,74
71663606,product_71663606,8
71663607,product_71663607,131
71663608,product_71663608,30
71663609,product_71663609,12
71663610,product_71663610,64
71663611,product_71663611,131
71663612,product_71663612,63
71663613,product_71663613,136
71663614,product_71663614,135
71663615,product_71663615,123
71663616,product_71663616,120
71663617,product_71663617,94
71663618,product_71663618,80
71663619,product_71663619,111
71663620,product_71663620,15
71663621,product_71663621,121
71663622,product_71663622,116
71663623,product_71663623,2
71663624,product_71663624,16
71663625,product_71663625,78
71663626,product_71663626,37
71663627,product_71663627,23
71663628,product_71663628,25
71663629,product_71663629,132
71663630,product_71663630,139
71663631,product_71663631,40
71663632,product_71663632,142
71663633,product_71663633,41
71663634,product_71663634,134
71663635,product_71663635,150
71663636,product_71663636,96
71663637,product_71663637,12
71663638,product_71663638,123
71663639,product_71663639,88
71663640,product_71663640,131
71663641,product_71663641,13
71663642,product_71663642,36
71663643,product_71663643,68
71663644,product_71663644,9
71663645,product_71663645,54
71663646,product_71663646,12
71663647,product_71663647,132
71663648,product_71663648,16
71663649,product_71663649,68
71663650,product_71663650,80
71663651,product_71663651,105
71663652,product_71663652,86
71663653,product_71663653,71
71663654,product_71663654,118
71663655,product_71663655,65
71663656,product_71663656,101
71663657,product_71663657,30
71663658,product_71663658,117
71663659,product_71663659,91
71663660,product_71663660,11
71663661,product_71663661,23
71663662,product_71663662,84
71663663,product_71663663,117
71663664,product_71663664,31
71663665,product_71663665,120
71663666,product_71663666,64
71663667,product_71663667,19
71663668,product_71663668,112
71663669,product_71663669,68
71663670,product_71663670,49
71663671,product_71663671,35
71663672,product_71663672,124
71663673,product_71663673,32
71663674,product_71663674,122
71663675,product_71663675,94
71663676,product_71663676,52
71663677,product_71663677,86
71663678,product_71663678,5
71663679,product_71663679,120
71663680,product_71663680,82
71663681,product_71663681,139
71663682,product_71663682,123
71663683,product_71663683,4
71663684,product_71663684,66
71663685,product_71663685,32
71663686,product_71663686,53
71663687,product_71663687,121
71663688,product_71663688,147
71663689,product_71663689,149
71663690,product_71663690,61
71663691,product_71663691,133
71663692,product_71663692,106
71663693,product_71663693,60
71663694,product_71663694,67
71663695,product_71663695,39
71663696,product_71663696,119
71663697,product_71663697,113
71663698,product_71663698,91
71663699,product_71663699,90
71663700,product_71663700,81
71663701,product_71663701,142
71663702,product_71663702,112
71663703,product_71663703,144
71663704,product_71663704,32
71663705,product_71663705,46
71663706,product_71663706,84
71663707,product_71663707,39
71663708,product_71663708,147
71663709,product_71663709,124
71663710,product_71663710,35
71663711,product_71663711,56
71663712,product_71663712,19
71663713,product_71663713,77
71663714,product_71663714,141
71663715,product_71663715,84
71663716,product_71663716,122
71663717,product_71663717,63
71663718,product_71663718,89
71663719,product_71663719,111
71663720,product_71663720,65
71663721,product_71663721,19
71663722,product_71663722,87
71663723,product_71663723,14
71663724,product_71663724,122
71663725,product_71663725,66
71663726,product_71663726,150
71663727,product_71663727,84
71663728,product_71663728,88
71663729,product_71663729,116
71663730,product_71663730,5
71663731,product_71663731,88
71663732,product_71663732,71
71663733,product_71663733,150
71663734,product_71663734,110
71663735,product_71663735,19
71663736,product_71663736,35
71663737,product_71663737,43
71663738,product_71663738,77
71663739,product_71663739,19
71663740,product_71663740,82
71663741,product_71663741,115
71663742,product_71663742,23
71663743,product_71663743,142
71663744,product_71663744,40
71663745,product_71663745,84
71663746,product_71663746,42
71663747,product_71663747,77
71663748,product_71663748,26
71663749,product_71663749,108
71663750,product_71663750,29
71663751,product_71663751,27
71663752,product_71663752,24
71663753,product_71663753,48
71663754,product_71663754,2
71663755,product_71663755,32
71663756,product_71663756,113
71663757,product_71663757,16
71663758,product_71663758,147
71663759,product_71663759,85
71663760,product_71663760,107
71663761,product_71663761,100
71663762,product_71663762,63
71663763,product_71663763,77
71663764,product_71663764,28
71663765,product_71663765,52
71663766,product_71663766,65
71663767,product_71663767,28
71663768,product_71663768,52
71663769,product_71663769,64
71663770,product_71663770,63
71663771,product_71663771,140
71663772,product_71663772,31
71663773,product_71663773,51
71663774,product_71663774,1
71663775,product_71663775,40
71663776,product_71663776,68
71663777,product_71663777,87
71663778,product_71663778,75
71663779,product_71663779,84
71663780,product_71663780,75
71663781,product_71663781,88
71663782,product_71663782,17
71663783,product_71663783,68
71663784,product_71663784,2
71663785,product_71663785,43
71663786,product_71663786,34
71663787,product_71663787,45
71663788,product_71663788,124
71663789,product_71663789,35
71663790,product_71663790,46
71663791,product_71663791,16
71663792,product_71663792,84
71663793,product_71663793,26
71663794,product_71663794,14
71663795,product_71663795,50
71663796,product_71663796,108
71663797,product_71663797,2
71663798,product_71663798,129
71663799,product_71663799,106
71663800,product_71663800,40
71663801,product_71663801,18
71663802,product_71663802,115
71663803,product_71663803,37
71663804,product_71663804,143
71663805,product_71663805,42
71663806,product_71663806,61
71663807,product_71663807,120
71663808,product_71663808,44
71663809,product_71663809,62
71663810,product_71663810,72
71663811,product_71663811,85
71663812,product_71663812,115
71663813,product_71663813,140
71663814,product_71663814,128
71663815,product_71663815,74
71663816,product_71663816,48
71663817,product_71663817,45
71663818,product_71663818,65
71663819,product_71663819,13
71663820,product_71663820,56
71663821,product_71663821,118
71663822,product_71663822,35
71663823,product_71663823,68
71663824,product_71663824,111
71663825,product_71663825,9
71663826,product_71663826,20
71663827,product_71663827,82
71663828,product_71663828,78
71663829,product_71663829,8
71663830,product_71663830,45
71663831,product_71663831,136
71663832,product_71663832,85
71663833,product_71663833,48
71663834,product_71663834,20
71663835,product_71663835,138
71663836,product_71663836,145
71663837,product_71663837,134
71663838,product_71663838,116
71663839,product_71663839,21
71663840,product_71663840,47
71663841,product_71663841,44
71663842,product_71663842,59
71663843,product_71663843,101
71663844,product_71663844,26
71663845,product_71663845,74
71663846,product_71663846,115
71663847,product_71663847,89
71663848,product_71663848,141
71663849,product_71663849,139
71663850,product_71663850,122
71663851,product_71663851,6
71663852,product_71663852,76
71663853,product_71663853,32
71663854,product_71663854,74
71663855,product_71663855,116
71663856,product_71663856,42
71663857,product_71663857,120
71663858,product_71663858,114
71663859,product_71663859,81
71663860,product_71663860,120
71663861,product_71663861,78
71663862,product_71663862,59
71663863,product_71663863,117
71663864,product_71663864,108
71663865,product_71663865,79
71663866,product_71663866,148
71663867,product_71663867,66
71663868,product_71663868,53
71663869,product_71663869,2
71663870,product_71663870,2
71663871,product_71663871,62
71663872,product_71663872,24
71663873,product_71663873,8
71663874,product_71663874,104
71663875,product_71663875,105
71663876,product_71663876,148
71663877,product_71663877,86
71663878,product_71663878,24
71663879,product_71663879,76
71663880,product_71663880,97
71663881,product_71663881,27
71663882,product_71663882,21
71663883,product_71663883,42
71663884,product_71663884,13
71663885,product_71663885,136
71663886,product_71663886,4
71663887,product_71663887,145
71663888,product_71663888,76
71663889,product_71663889,66
71663890,product_71663890,68
71663891,product_71663891,58
71663892,product_71663892,62
71663893,product_71663893,23
71663894,product_71663894,16
71663895,product_71663895,145
71663896,product_71663896,62
71663897,product_71663897,82
71663898,product_71663898,22
71663899,product_71663899,45
71663900,product_71663900,148
71663901,product_71663901,32
71663902,product_71663902,139
71663903,product_71663903,26
71663904,product_71663904,31
71663905,product_71663905,113
71663906,product_71663906,2
71663907,product_71663907,50
71663908,product_71663908,94
71663909,product_71663909,67
71663910,product_71663910,22
71663911,product_71663911,130
71663912,product_71663912,113
71663913,product_71663913,62
71663914,product_71663914,103
71663915,product_71663915,126
71663916,product_71663916,100
71663917,product_71663917,18
71663918,product_71663918,46
71663919,product_71663919,16
71663920,product_71663920,61
71663921,product_71663921,116
71663922,product_71663922,55
71663923,product_71663923,19
71663924,product_71663924,11
71663925,product_71663925,44
71663926,product_71663926,43
71663927,product_71663927,66
71663928,product_71663928,139
71663929,product_71663929,126
71663930,product_71663930,72
71663931,product_71663931,47
71663932,product_71663932,61
71663933,product_71663933,133
71663934,product_71663934,31
71663935,product_71663935,86
71663936,product_71663936,37
71663937,product_71663937,134
71663938,product_71663938,77
71663939,product_71663939,5
71663940,product_71663940,144
71663941,product_71663941,86
71663942,product_71663942,118
71663943,product_71663943,131
71663944,product_71663944,147
71663945,product_71663945,11
71663946,product_71663946,123
71663947,product_71663947,77
71663948,product_71663948,107
71663949,product_71663949,150
71663950,product_71663950,17
71663951,product_71663951,110
71663952,product_71663952,49
71663953,product_71663953,26
71663954,product_71663954,92
71663955,product_71663955,127
71663956,product_71663956,121
71663957,product_71663957,66
71663958,product_71663958,110
71663959,product_71663959,53
71663960,product_71663960,105
71663961,product_71663961,18
71663962,product_71663962,117
71663963,product_71663963,67
71663964,product_71663964,113
71663965,product_71663965,67
71663966,product_71663966,126
71663967,product_71663967,27
71663968,product_71663968,43
71663969,product_71663969,128
71663970,product_71663970,58
71663971,product_71663971,45
71663972,product_71663972,138
71663973,product_71663973,75
71663974,product_71663974,11
71663975,product_71663975,136
71663976,product_71663976,121
71663977,product_71663977,55
71663978,product_71663978,58
71663979,product_71663979,24
71663980,product_71663980,8
71663981,product_71663981,131
71663982,product_71663982,31
71663983,product_71663983,89
71663984,product_71663984,75
71663985,product_71663985,105
71663986,product_71663986,116
71663987,product_71663987,93
71663988,product_71663988,52
71663989,product_71663989,31
71663990,product_71663990,46
71663991,product_71663991,10
71663992,product_71663992,102
71663993,product_71663993,125
71663994,product_71663994,93
71663995,product_71663995,3
71663996,product_71663996,87
71663997,product_71663997,94
71663998,product_71663998,95
71663999,product_71663999,108
71664000,product_71664000,100
71664001,product_71664001,111
71664002,product_71664002,115
71664003,product_71664003,75
71664004,product_71664004,106
71664005,product_71664005,100
71664006,product_71664006,130
71664007,product_71664007,138
71664008,product_71664008,107
71664009,product_71664009,37
71664010,product_71664010,38
71664011,product_71664011,23
71664012,product_71664012,138
71664013,product_71664013,102
71664014,product_71664014,135
71664015,product_71664015,122
71664016,product_71664016,128
71664017,product_71664017,107
71664018,product_71664018,131
71664019,product_71664019,69
71664020,product_71664020,121
71664021,product_71664021,146
71664022,product_71664022,130
71664023,product_71664023,56
71664024,product_71664024,11
71664025,product_71664025,145
71664026,product_71664026,22
71664027,product_71664027,134
71664028,product_71664028,108
71664029,product_71664029,133
71664030,product_71664030,94
71664031,product_71664031,4
71664032,product_71664032,108
71664033,product_71664033,149
71664034,product_71664034,104
71664035,product_71664035,29
71664036,product_71664036,105
71664037,product_71664037,50
71664038,product_71664038,53
71664039,product_71664039,20
71664040,product_71664040,44
71664041,product_71664041,62
71664042,product_71664042,42
71664043,product_71664043,98
71664044,product_71664044,32
71664045,product_71664045,107
71664046,product_71664046,110
71664047,product_71664047,110
71664048,product_71664048,30
71664049,product_71664049,78
71664050,product_71664050,73
71664051,product_71664051,76
71664052,product_71664052,76
71664053,product_71664053,136
71664054,product_71664054,149
71664055,product_71664055,97
71664056,product_71664056,24
71664057,product_71664057,145
71664058,product_71664058,76
71664059,product_71664059,126
71664060,product_71664060,132
71664061,product_71664061,111
71664062,product_71664062,125
71664063,product_71664063,15
71664064,product_71664064,91
71664065,product_71664065,118
71664066,product_71664066,21
71664067,product_71664067,126
71664068,product_71664068,139
71664069,product_71664069,118
71664070,product_71664070,92
71664071,product_71664071,106
71664072,product_71664072,76
71664073,product_71664073,5
71664074,product_71664074,144
71664075,product_71664075,12
71664076,product_71664076,11
71664077,product_71664077,38
71664078,product_71664078,129
71664079,product_71664079,27
71664080,product_71664080,51
71664081,product_71664081,67
71664082,product_71664082,107
71664083,product_71664083,38
71664084,product_71664084,76
71664085,product_71664085,44
71664086,product_71664086,9
71664087,product_71664087,81
71664088,product_71664088,97
71664089,product_71664089,19
71664090,product_71664090,18
71664091,product_71664091,16
71664092,product_71664092,18
71664093,product_71664093,13
71664094,product_71664094,128
71664095,product_71664095,46
71664096,product_71664096,139
71664097,product_71664097,56
71664098,product_71664098,105
71664099,product_71664099,38
71664100,product_71664100,116
71664101,product_71664101,138
71664102,product_71664102,5
71664103,product_71664103,91
71664104,product_71664104,37
71664105,product_71664105,2
71664106,product_71664106,78
71664107,product_71664107,134
71664108,product_71664108,9
71664109,product_71664109,41
71664110,product_71664110,103
71664111,product_71664111,41
71664112,product_71664112,107
71664113,product_71664113,71
71664114,product_71664114,75
71664115,product_71664115,118
71664116,product_71664116,31
71664117,product_71664117,50
71664118,product_71664118,149
71664119,product_71664119,12
71664120,product_71664120,126
71664121,product_71664121,135
71664122,product_71664122,6
71664123,product_71664123,68
71664124,product_71664124,59
71664125,product_71664125,66
71664126,product_71664126,137
71664127,product_71664127,135
71664128,product_71664128,10
71664129,product_71664129,54
71664130,product_71664130,55
71664131,product_71664131,40
71664132,product_71664132,4
71664133,product_71664133,58
71664134,product_71664134,119
71664135,product_71664135,75
71664136,product_71664136,24
71664137,product_71664137,24
71664138,product_71664138,108
71664139,product_71664139,150
71664140,product_71664140,138
71664141,product_71664141,135
71664142,product_71664142,93
71664143,product_71664143,110
71664144,product_71664144,76
71664145,product_71664145,125
71664146,product_71664146,134
71664147,product_71664147,92
71664148,product_71664148,5
71664149,product_71664149,80
71664150,product_71664150,34
71664151,product_71664151,27
71664152,product_71664152,98
71664153,product_71664153,61
71664154,product_71664154,125
71664155,product_71664155,27
71664156,product_71664156,60
71664157,product_71664157,137
71664158,product_71664158,73
71664159,product_71664159,30
71664160,product_71664160,143
71664161,product_71664161,15
71664162,product_71664162,79
71664163,product_71664163,118
71664164,product_71664164,14
71664165,product_71664165,129
71664166,product_71664166,105
71664167,product_71664167,102
71664168,product_71664168,83
71664169,product_71664169,44
71664170,product_71664170,89
71664171,product_71664171,148
71664172,product_71664172,79
71664173,product_71664173,146
71664174,product_71664174,137
71664175,product_71664175,45
71664176,product_71664176,142
71664177,product_71664177,10
71664178,product_71664178,57
71664179,product_71664179,85
71664180,product_71664180,63
71664181,product_71664181,29
71664182,product_71664182,2
71664183,product_71664183,5
71664184,product_71664184,90
71664185,product_71664185,84
71664186,product_71664186,108
71664187,product_71664187,139
71664188,product_71664188,15
71664189,product_71664189,101
71664190,product_71664190,139
71664191,product_71664191,58
71664192,product_71664192,48
71664193,product_71664193,11
71664194,product_71664194,85
71664195,product_71664195,137
71664196,product_71664196,52
71664197,product_71664197,146
71664198,product_71664198,25
71664199,product_71664199,137
71664200,product_71664200,59
71664201,product_71664201,135
71664202,product_71664202,31
71664203,product_71664203,66
71664204,product_71664204,120
71664205,product_71664205,92
71664206,product_71664206,112
71664207,product_71664207,139
71664208,product_71664208,78
71664209,product_71664209,33
71664210,product_71664210,87
71664211,product_71664211,14
71664212,product_71664212,42
71664213,product_71664213,125
71664214,product_71664214,136
71664215,product_71664215,94
71664216,product_71664216,126
71664217,product_71664217,62
71664218,product_71664218,70
71664219,product_71664219,103
71664220,product_71664220,142
71664221,product_71664221,142
71664222,product_71664222,94
71664223,product_71664223,109
71664224,product_71664224,1
71664225,product_71664225,34
71664226,product_71664226,51
71664227,product_71664227,124
71664228,product_71664228,133
71664229,product_71664229,88
71664230,product_71664230,9
71664231,product_71664231,127
71664232,product_71664232,18
71664233,product_71664233,41
71664234,product_71664234,50
71664235,product_71664235,95
71664236,product_71664236,79
71664237,product_71664237,40
71664238,product_71664238,69
71664239,product_71664239,136
71664240,product_71664240,97
71664241,product_71664241,140
71664242,product_71664242,113
71664243,product_71664243,10
71664244,product_71664244,88
71664245,product_71664245,13
71664246,product_71664246,139
71664247,product_71664247,37
71664248,product_71664248,42
71664249,product_71664249,62
71664250,product_71664250,67
71664251,product_71664251,11
71664252,product_71664252,35
71664253,product_71664253,92
71664254,product_71664254,34
71664255,product_71664255,112
71664256,product_71664256,120
71664257,product_71664257,148
71664258,product_71664258,25
71664259,product_71664259,122
71664260,product_71664260,138
71664261,product_71664261,44
71664262,product_71664262,46
71664263,product_71664263,87
71664264,product_71664264,127
71664265,product_71664265,59
71664266,product_71664266,34
71664267,product_71664267,91
71664268,product_71664268,8
71664269,product_71664269,54
71664270,product_71664270,17
71664271,product_71664271,129
71664272,product_71664272,107
71664273,product_71664273,10
71664274,product_71664274,72
71664275,product_71664275,83
71664276,product_71664276,41
71664277,product_71664277,128
71664278,product_71664278,124
71664279,product_71664279,120
71664280,product_71664280,129
71664281,product_71664281,3
71664282,product_71664282,17
71664283,product_71664283,59
71664284,product_71664284,136
71664285,product_71664285,23
71664286,product_71664286,123
71664287,product_71664287,59
71664288,product_71664288,47
71664289,product_71664289,98
71664290,product_71664290,59
71664291,product_71664291,61
71664292,product_71664292,27
71664293,product_71664293,117
71664294,product_71664294,86
71664295,product_71664295,3
71664296,product_71664296,99
71664297,product_71664297,36
71664298,product_71664298,76
71664299,product_71664299,146
71664300,product_71664300,33
71664301,product_71664301,126
71664302,product_71664302,90
71664303,product_71664303,30
71664304,product_71664304,36
71664305,product_71664305,136
71664306,product_71664306,105
71664307,product_71664307,71
71664308,product_71664308,80
71664309,product_71664309,95
71664310,product_71664310,91
71664311,product_71664311,93
71664312,product_71664312,104
71664313,product_71664313,72
71664314,product_71664314,93
71664315,product_71664315,89
71664316,product_71664316,84
71664317,product_71664317,110
71664318,product_71664318,131
71664319,product_71664319,53
71664320,product_71664320,102
71664321,product_71664321,62
71664322,product_71664322,142
71664323,product_71664323,42
71664324,product_71664324,48
71664325,product_71664325,59
71664326,product_71664326,62
71664327,product_71664327,95
71664328,product_71664328,48
71664329,product_71664329,135
71664330,product_71664330,7
71664331,product_71664331,83
71664332,product_71664332,26
71664333,product_71664333,122
71664334,product_71664334,45
71664335,product_71664335,69
71664336,product_71664336,144
71664337,product_71664337,90
71664338,product_71664338,27
71664339,product_71664339,94
71664340,product_71664340,53
71664341,product_71664341,115
71664342,product_71664342,45
71664343,product_71664343,75
71664344,product_71664344,1
71664345,product_71664345,16
71664346,product_71664346,29
71664347,product_71664347,96
71664348,product_71664348,132
71664349,product_71664349,38
71664350,product_71664350,90
71664351,product_71664351,1
71664352,product_71664352,86
71664353,product_71664353,89
71664354,product_71664354,63
71664355,product_71664355,115
71664356,product_71664356,99
71664357,product_71664357,103
71664358,product_71664358,29
71664359,product_71664359,32
71664360,product_71664360,36
71664361,product_71664361,18
71664362,product_71664362,62
71664363,product_71664363,49
71664364,product_71664364,113
71664365,product_71664365,29
71664366,product_71664366,148
71664367,product_71664367,111
71664368,product_71664368,127
71664369,product_71664369,149
71664370,product_71664370,130
71664371,product_71664371,78
71664372,product_71664372,68
71664373,product_71664373,26
71664374,product_71664374,34
71664375,product_71664375,82
71664376,product_71664376,74
71664377,product_71664377,59
71664378,product_71664378,49
71664379,product_71664379,68
71664380,product_71664380,23
71664381,product_71664381,67
71664382,product_71664382,70
71664383,product_71664383,32
71664384,product_71664384,104
71664385,product_71664385,54
71664386,product_71664386,105
71664387,product_71664387,111
71664388,product_71664388,128
71664389,product_71664389,30
71664390,product_71664390,14
71664391,product_71664391,26
71664392,product_71664392,26
71664393,product_71664393,137
71664394,product_71664394,35
71664395,product_71664395,144
71664396,product_71664396,83
71664397,product_71664397,93
71664398,product_71664398,76
71664399,product_71664399,25
71664400,product_71664400,148
71664401,product_71664401,53
71664402,product_71664402,82
71664403,product_71664403,37
71664404,product_71664404,132
71664405,product_71664405,75
71664406,product_71664406,89
71664407,product_71664407,82
71664408,product_71664408,130
71664409,product_71664409,54
71664410,product_71664410,55
71664411,product_71664411,137
71664412,product_71664412,130
71664413,product_71664413,83
71664414,product_71664414,24
71664415,product_71664415,118
71664416,product_71664416,78
71664417,product_71664417,57
71664418,product_71664418,40
71664419,product_71664419,14
71664420,product_71664420,149
71664421,product_71664421,76
71664422,product_71664422,68
71664423,product_71664423,117
71664424,product_71664424,103
71664425,product_71664425,96
71664426,product_71664426,17
71664427,product_71664427,75
71664428,product_71664428,132
71664429,product_71664429,99
71664430,product_71664430,51
71664431,product_71664431,135
71664432,product_71664432,132
71664433,product_71664433,19
71664434,product_71664434,84
71664435,product_71664435,146
71664436,product_71664436,110
71664437,product_71664437,33
71664438,product_71664438,117
71664439,product_71664439,143
71664440,product_71664440,128
71664441,product_71664441,101
71664442,product_71664442,113
71664443,product_71664443,3
71664444,product_71664444,126
71664445,product_71664445,63
71664446,product_71664446,125
71664447,product_71664447,80
71664448,product_71664448,149
71664449,product_71664449,60
71664450,product_71664450,13
71664451,product_71664451,128
71664452,product_71664452,8
71664453,product_71664453,3
71664454,product_71664454,33
71664455,product_71664455,143
71664456,product_71664456,60
71664457,product_71664457,6
71664458,product_71664458,5
71664459,product_71664459,9
71664460,product_71664460,110
71664461,product_71664461,111
71664462,product_71664462,3
71664463,product_71664463,3
71664464,product_71664464,117
71664465,product_71664465,132
71664466,product_71664466,93
71664467,product_71664467,4
71664468,product_71664468,134
71664469,product_71664469,83
71664470,product_71664470,76
71664471,product_71664471,137
71664472,product_71664472,105
71664473,product_71664473,36
71664474,product_71664474,23
71664475,product_71664475,81
71664476,product_71664476,82
71664477,product_71664477,75
71664478,product_71664478,74
71664479,product_71664479,106
71664480,product_71664480,8
71664481,product_71664481,21
71664482,product_71664482,26
71664483,product_71664483,108
71664484,product_71664484,102
71664485,product_71664485,52
71664486,product_71664486,59
71664487,product_71664487,112
71664488,product_71664488,116
71664489,product_71664489,54
71664490,product_71664490,84
71664491,product_71664491,15
71664492,product_71664492,88
71664493,product_71664493,12
71664494,product_71664494,1
71664495,product_71664495,52
71664496,product_71664496,4
71664497,product_71664497,11
71664498,product_71664498,114
71664499,product_71664499,31
71664500,product_71664500,37
71664501,product_71664501,50
71664502,product_71664502,6
71664503,product_71664503,55
71664504,product_71664504,69
71664505,product_71664505,73
71664506,product_71664506,134
71664507,product_71664507,76
71664508,product_71664508,55
71664509,product_71664509,102
71664510,product_71664510,96
71664511,product_71664511,44
71664512,product_71664512,117
71664513,product_71664513,150
71664514,product_71664514,48
71664515,product_71664515,50
71664516,product_71664516,57
71664517,product_71664517,122
71664518,product_71664518,66
71664519,product_71664519,40
71664520,product_71664520,56
71664521,product_71664521,49
71664522,product_71664522,92
71664523,product_71664523,26
71664524,product_71664524,3
71664525,product_71664525,66
71664526,product_71664526,131
71664527,product_71664527,42
71664528,product_71664528,125
71664529,product_71664529,31
71664530,product_71664530,36
71664531,product_71664531,57
71664532,product_71664532,65
71664533,product_71664533,107
71664534,product_71664534,39
71664535,product_71664535,34
71664536,product_71664536,15
71664537,product_71664537,128
71664538,product_71664538,35
71664539,product_71664539,143
71664540,product_71664540,140
71664541,product_71664541,128
71664542,product_71664542,17
71664543,product_71664543,111
71664544,product_71664544,81
71664545,product_71664545,82
71664546,product_71664546,37
71664547,product_71664547,76
71664548,product_71664548,91
71664549,product_71664549,31
71664550,product_71664550,77
71664551,product_71664551,126
71664552,product_71664552,65
71664553,product_71664553,140
71664554,product_71664554,118
71664555,product_71664555,141
71664556,product_71664556,145
71664557,product_71664557,123
71664558,product_71664558,92
71664559,product_71664559,32
71664560,product_71664560,37
71664561,product_71664561,2
71664562,product_71664562,14
71664563,product_71664563,50
71664564,product_71664564,14
71664565,product_71664565,131
71664566,product_71664566,107
71664567,product_71664567,49
71664568,product_71664568,52
71664569,product_71664569,150
71664570,product_71664570,144
71664571,product_71664571,102
71664572,product_71664572,82
71664573,product_71664573,41
71664574,product_71664574,135
71664575,product_71664575,33
71664576,product_71664576,123
71664577,product_71664577,124
71664578,product_71664578,77
71664579,product_71664579,29
71664580,product_71664580,125
71664581,product_71664581,40
71664582,product_71664582,41
71664583,product_71664583,65
71664584,product_71664584,85
71664585,product_71664585,88
71664586,product_71664586,97
71664587,product_71664587,127
71664588,product_71664588,125
71664589,product_71664589,98
71664590,product_71664590,27
71664591,product_71664591,7
71664592,product_71664592,80
71664593,product_71664593,16
71664594,product_71664594,30
71664595,product_71664595,65
71664596,product_71664596,67
71664597,product_71664597,88
71664598,product_71664598,73
71664599,product_71664599,135
71664600,product_71664600,120
71664601,product_71664601,90
71664602,product_71664602,103
71664603,product_71664603,39
71664604,product_71664604,108
71664605,product_71664605,136
71664606,product_71664606,81
71664607,product_71664607,61
71664608,product_71664608,75
71664609,product_71664609,4
71664610,product_71664610,42
71664611,product_71664611,75
